jilevin	When to expect payments and other benefits from the pandemic relief package https://t.co/jJzrJlQTit https://t.co/Mrm4jXvdZO
jilevin	Senate Democrats still finishing their Covid relief bill as Biden signs off on more targeted stimulus checks https://t.co/D9U1XVBHfV
jilevin	'A public health crisis': Young Black men, teens made up 37% of gun homicide victims, CDC 2019 data shows https://t.co/bLgdiDq2Sp https://t.co/e2QjNkyX9z
jilevin	European Summer Saved? EU Announces Plan for Vaccine Passports https://t.co/WyPkDuiDhn
jilevin	Analysis: The Covid-19 news is bad, but there's room for optimism https://t.co/A50tZaomNT
jilevin	CDC director says guidance on reopening schools to be released in the coming week https://t.co/Q4Yk0DYFtk
jilevin	Coronavirus updates: Dr. Anthony Fauci says 100M vaccine shots is 'realistic goal' in first 100 days of Joe Biden's presidency https://t.co/elVaSi1Eyv https://t.co/nOmdJmCVd0
jilevin	How Poverty Taught Me to Get Every Dollar I Deserve From Coronavirus Relief https://t.co/jFr4243FxN
jilevin	FDA advisers unanimously recommend Johnson &amp; Johnson's Covid-19 vaccine https://t.co/MoBHnoV9eP
jilevin	Senate Democrats Get Ready to Take up COVID Relief https://t.co/taPVVLy5xW
jilevin	Congress passes $1.9T Covid relief bill in major win for Biden https://t.co/iCTdd7hTYf
jilevin	What's inside the $1.9 trillion COVID-19 bill passed by Congress https://t.co/8548bIOSLH https://t.co/8jUsdZS1hl
jilevin	Rep. Dan Crenshaw Decided Pandemic Was Perfect Time to Buy and Not Disclose Stocks - The Daily Beast https://t.co/K3YS9hHqD7
jilevin	Lancet Study Finds 40 Percent of U.S. Covid-19 Deaths Could Have Been Avoided https://t.co/djX98EVFTb
jilevin	Senate passes $1.9 trillion Covid relief bill with no GOP support https://t.co/VLMeIq81Ly
jilevin	"Sen. Ron Johnson, worth $40 million, derided as ""face of the opposition"" to COVID relief https://t.co/HxPowrp8vi"
jilevin	Dolly Parton sings and gets COVID vaccine shot https://t.co/cvsOVw5M9y
jilevin	Dr. Fauci: 'Unimaginable to me' that some Americans still believe Covid is 'fake news' https://t.co/HpB9X6rc74
jilevin	"Experts advise caution as states lift restrictions: The CDC has reported fewer than 700 cases of new mutant strains of Covid-19, but one expert says that number is ""very much the tip of the iceberg."" https://t.co/vJ58i7Mdt2"
jilevin	Biden to direct states to make all adults eligible for Covid vaccines by May 1: The remarks come just hours after the president signed the $1.9 trillion Covid-19 relief package into law. https://t.co/0ytDf38J68
jilevin	One year into the pandemic that changed everything: It's a time to mourn https://t.co/7a1W3bjDZS
jilevin	Biden compares himself to the alternative (Trump) in first prime-time speech: Analysis: The new president's familiar foil was the unnamed villain in a coronavirus morality tale https://t.co/U5yNEBkoMk
jilevin	Pentagon puts some 3,600 more troops on standby to assist with Covid vaccination efforts https://t.co/5IW4rLI4Zv
jilevin	Decline In Covid Cases Is More Of A Pause As UK Variant Begins To Spread https://t.co/NEmQ9HsDMk
jilevin	"Fauci Blasts Trump Claim COVID-19 Death Toll ""Exaggerated"": ""The Deaths Are Real"" https://t.co/VKC60HAP5a"
jilevin	Coronavirus live updates: A quiet goodbye to 2020 in Times Square; pharmacist sabotages 500 vaccine doses; Sen. David Perdue in quarantine https://t.co/xujIcsesGm https://t.co/FwcSjHBY9l
jilevin	"For grandparents, sweet dreams are made of new CDC guidelines: ""It's been 13 months, 13 very long months,"" says excited Texas grandmother Renee Hoffman. https://t.co/BLUw1nyp78"
jilevin	How the Stories We Tell About COVID Can Help—or Hinder—Vaccination Efforts https://t.co/VvyjczOeUM
jilevin	Texas reopens at '100%' Wednesday; House set to pass $1.9T stimulus; All Alaskans over 16 eligible for vaccine: Latest COVID-19 updates https://t.co/iEs6MTzXIe
jilevin	Ouch! Fear of needles may keep many people away from Covid vaccines: Images of large Covid-19 needles are on billboards, bus stop posters and all over social media. https://t.co/IJ5vSx2tSD
jilevin	'It was just so unexpected': Family finds there's no mathematical formula to grieving loss: Michael Klibaner seemed to be recovering from Covid-19. Then he died suddenly — leaving a devastated family struggling to come to terms with its loss. https://t.co/rXo0a9OLVH
jilevin	READ: 10 Senate Republicans lay out concerns in letter to Biden after meeting on Covid-19 relief proposal https://t.co/3aaQhqmCH4
jilevin	"Texas workers should be worried about more than Covid after gov's mask repeal, experts say: ""This could put people in danger,"" a security expert says. https://t.co/xyxP5pvX5V"
jilevin	Biden team says it sees first signs of improvement in fight against pandemic but it's a 'daunting challenge' https://t.co/P3r9vBJece
jilevin	A program sent fresh food to struggling families. Despite demand, it may end.: The program, which sent more than a 100 million boxes of fresh food to families straight from food distributors, was part of a Covid-19 relief program that might not c.. https://t.co/8zZHaKOXaP
jilevin	"""Why Would You Lie to Me About &lt;em&gt;This&lt;/em&gt;?"": One Year of Life and Drama in Our COVID Pods https://t.co/hUyQgpvzdh"
jilevin	Republicans Roll Out Belated and Frantic Strategy to Fight COVID Relief Bill https://t.co/qtWiK1J47v
jilevin	Pandemic-Fueled Anti-Asian Violence Hasn't Ended. It's Getting Worse. https://t.co/5bGfzHZOX5
jilevin	Biden to meet with GOP senators who pitched slimmed-down Covid relief bill: The Republicans propose a relief package that is much smaller than Biden's $1.9 trillion plan. https://t.co/VwtBIYSsG8
jilevin	Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine https://t.co/OEmx9XaMmF
jilevin	Schumer calls Covid aid bill a 'turning point' in politics that'll stop future Trumps: In an interview with NBC News, the Senate majority leader said the package would restore Americans' faith that government can help them. https://t.co/ZJH8dimHVm
jilevin	Why the AstraZeneca/Oxford coronavirus vaccine could be a game-changer https://t.co/FPBkMRitNc
jilevin	Missouri lawmaker accused of selling fake stem cell treatment she said could cure COVID-19 https://t.co/cCYClmHaQb https://t.co/1vcPbKlAAV
jilevin	Federal Judge Scorches Gov. Kristi Noem Over COVID Response https://t.co/FucHilJzTV via @thedailybeast
jilevin	"Hundreds of Covid vaccine doses 'intentionally' destroyed at Wisconsin hospital: ""We continue to believe that vaccination is our way out of the pandemic. We are more than disappointed,"" the hospital said. https://t.co/fuYzypB9wN"
jilevin	Snowbirds flock south in the winter for warmer weather, using up COVID-19 vaccines in this Arizona desert town https://t.co/CyMk3XLgYw
jilevin	Raskin compares Trump's comments on protests in Michigan to the Capitol riot: Rep. Jamie Raskin compared protests that occurred in Michigan over Covid-19 restrictions and a plot to kidnap the governor to the events of the Capitol riot, pointing o.. https://t.co/93KMbElLbD
jilevin	Coronavirus updates: Drugmaker AstraZeneca to supply E.U. with more vaccine doses; Israel extends lockdown despite widespread immunization https://t.co/1SvgXuNUVv
jilevin	News Brief: COVID-19 Vaccine Rollout, 2021 Economy, Brexit https://t.co/8xEkPTMiUy
jilevin	'Waves of symptoms': Researchers may have found a pattern of progression in Covid long-haulers: Long-term symptoms may emerge in a distinct pattern over weeks and months. https://t.co/e7tanrEgi2
jilevin	Senate Approves $1.9 Trillion COVID Relief Bill Without Any Republican Support https://t.co/p6VHtYsXSP
jilevin	Covid 19 live updates: Former U.S. presidents (minus one) and first ladies urge Americans to get vaccinated in new ad series https://t.co/nnepU2YoGe
jilevin	Live updates: Coronavirus deaths fell by 20% last week from previous one, WHO says https://t.co/wP8YxzRp2p
jilevin	WATCH LIVE: Joe Biden Addresses Nation On Pandemic Anniversary https://t.co/0kmsVPADH2
jilevin	U.S. embraces COVID-19 vaccines, improving odds of herd immunity https://t.co/VIfDgXFgTS
jilevin	Vaccine distribution continues to vary by state; US considers requiring negative test for domestic air travel: Latest COVID-19 updates https://t.co/caiQPYPJl3 https://t.co/qgLjaRwpR6
jilevin	Biden and his Covid-relief bill prove popular in new poll https://t.co/9IEp86VTnF
jilevin	Facebook groups and 14-hour car rides. Some Michigan residents are 'desperate' for the COVID-19 vaccine. https://t.co/oXBoa83Fu8 https://t.co/YW7iW0UAuL
jilevin	US variant cases surpass 2,500, up from 546 a month ago; CDC reports distribution of 100M vaccine doses: Latest COVID-19 updates https://t.co/vTZ0ibzxZq https://t.co/ldAaKSWCTD
jilevin	In fast-moving pandemic, health officials try to change minds at warp speed https://t.co/qkyk23CJOC
jilevin	Everyone failed on Covid-19 https://t.co/wN1BBmx6VS
jilevin	Harris stresses teachers must be prioritized for Covid-19 vaccinations: In her first one-on-one network interview since taking office, Harris wouldn't say if she believed teacher vaccinations should be a prerequisite for reopening schools. https://t.co/kFRaPEW4Vh
jilevin	Kevin Durant pulled from game twice due to Covid-19 concerns: The NBA said Durant was in close contact with someone who tested positive. https://t.co/LVSplOrCuv
jilevin	GOP Sen. Johnson delays Covid relief bill by forcing all 628 pages to be read out loud: The effort could last over 10 hours before lawmakers begin debating the provisions in the legislation. https://t.co/TSv0mtnrce
jilevin	Rep. Jamie Raskin announces death of 25-year-old son: The family has asked for everyone to observe strict Covid-19 protocols as they grieve for the loss of Thomas Bloom Raskin. https://t.co/snCacbtiOg
jilevin	Arizona orders schools to reopen for in-person classes by March 15; New York eases travel policies; 518K US deaths. Latest COVID-19 updates https://t.co/N3NAgN7z6g https://t.co/vjlgq3SjLH
Mptaas	Russian diplomats and families leave North Korea by hand-pushed rail trolley due to Covid-19 restrictions https://t.co/ztNBCTHq1j
Mptaas	Analysis: Congressional Republicans risk backlash as they unite against Biden’s Covid relief plan https://t.co/nkFGnjelhs
Mptaas	South African coronavirus variant “more of a problem” than UK strain, health secretary says https://t.co/VYU2XCI9Sy
Mptaas	India formally approves two Covid-19 vaccines for emergency use https://t.co/xAhWiEd5nx
Mptaas	103-year-old survives COVID-19 – 2020 won’t stop her https://t.co/NwnpkqCz44
Mptaas	5 things to know for March 8: Stimulus, Covid-19, Russia, South Korea, Meghan &amp; Harry https://t.co/51VL2ZRHAv
Mptaas	Covid-19 variants could fuel another surge. Fauci says we have two powerful tools against them https://t.co/LOjrtW6Bnl
Mptaas	Western countries have ‘hoarded’ Covid vaccines. Africa is being left behind as cases surge https://t.co/q6BoeKDFj4
Mptaas	Congressional Democrats view bipartisan plan as low priority for Covid-19 relief https://t.co/KM2dgPJ2a1
Mptaas	Philadelphia stars sidelined from NBA All-Star Game due to Covid-19 protocols https://t.co/FB39Ds3kLW
